time	distance
34474	123.404
34475	123.394
34476	123.404
34477	123.424
34478	123.343
34479	123.358
34480	123.367
34481	123.317
34482	123.336
34483	123.328
34484	123.338
34485	123.238
34486	123.289
34487	123.3
34488	123.266
34489	123.182
34490	123.27
34491	123.345
34492	123.406
34493	123.48
34494	123.581
34495	123.582
34496	123.587
34497	123.62
34498	123.607
34499	123.53
34500	123.481
34501	123.494
34502	123.477
34503	123.529
34504	123.509
34505	123.424
34506	123.454
34507	123.434
34508	123.363
34509	123.351
34510	123.351
34511	123.366
34512	123.388
34513	123.333
34514	123.387
34515	123.438
34516	123.512
34517	123.496
34518	123.557
34519	123.612
34520	123.664
34521	123.791
34522	123.745
34523	123.743
34524	123.826
34525	123.797
34526	123.786
34527	123.794
34528	123.828
34529	123.92
34530	123.881
34531	123.841
34532	123.889
34533	123.886
34534	123.997
34535	123.999
34536	123.97
34537	123.949
34538	124.091
34539	124.028
34540	123.999
34541	123.973
34542	123.97
34543	124.075
34544	124.131
34545	124.106
34546	124.092
34547	124.119
34548	124.055
34549	124.049
34550	124.021
34551	124.048
34552	124.052
34553	124.071
34554	124.021
34555	124.035
34556	124.011
34557	124.018
34558	124.009
34559	124.005
34560	123.94
34561	123.968
34562	123.932
34563	123.985
34564	124.091
34565	124.085
34566	124.105
34567	124.162
34568	124.114
34569	124.053
34570	124.083
34571	124.13
34572	124.152
34573	124.092
34574	124.143
34575	124.155
34576	124.082
34577	124.081
34578	124.038
34579	124.099
34580	124.098
34581	124.164
34582	124.174
34583	124.068
34584	124.136
34585	124.067
34586	124.108
34587	124.074
34588	124.059
34589	124.032
34590	124.09
34591	124.094
34592	124.176
34593	124.218
34594	124.194
34595	124.151
34596	124.124
34597	124.08
34598	124.061
34599	124.118
34600	124.098
34601	124.118
34602	124.114
34603	124.215
34604	124.172
34605	124.215
34606	124.211
34607	124.239
34608	124.232
34609	124.231
34610	124.262
34611	124.396
34612	124.436
34613	124.407
34614	124.435
34615	124.562
34616	124.585
34617	124.596
34618	124.622
34619	124.664
34620	124.615
34621	124.599
34622	124.578
34623	124.625
34624	124.688
34625	124.635
34626	124.764
34627	124.738
34628	124.712
34629	124.777
34630	124.763
34631	124.746
34632	124.715
34633	124.701
34634	124.741
34635	124.721
34636	124.731
34637	124.752
34638	124.782
34639	124.788
34640	124.786
34641	124.787
34642	124.722
34643	124.731
34644	124.645
34645	124.692
34646	124.785
34647	124.824
34648	124.841
34649	124.831
34650	124.748
34651	124.766
34652	124.786
34653	124.804
34654	124.69
34655	124.807
34656	124.855
34657	124.948
34658	124.935
34659	124.93
34660	124.99
34661	124.983
34662	125.068
34663	125.125
34664	125.051
34665	125.039
34666	125.138
34667	125.18
34668	125.146
34669	125.127
34670	125.174
34671	125.063
34672	125.049
34673	125.164
34674	125.155
34675	125.056
34676	125.004
34677	124.986
34678	125.066
34679	125.031
34680	125.097
34681	125.071
34682	125.038
34683	125.005
34684	124.999
34685	124.908
34686	124.876
34687	124.816
34688	124.87
34689	124.785
34690	124.675
34691	124.661
34692	124.65
34693	124.651
34694	124.679
34695	124.673
34696	124.664
34697	124.646
34698	124.647
34699	124.637
34700	124.656
34701	124.602
34702	124.669
34703	124.698
34704	124.717
34705	124.68
34706	124.679
34707	124.746
34708	124.755
34709	124.704
34710	124.674
34711	124.67
34712	124.73
34713	124.842
34714	124.878
34715	124.865
34716	124.942
34717	124.94
34718	124.93
34719	124.918
34720	124.903
34721	124.979
34722	125.026
34723	125.068
34724	125.002
34725	125.084
34726	125.051
34727	125.03
34728	125.013
34729	125.028
34730	125.017
34731	125.072
34732	125.066
34733	125.113
34734	125.102
34735	125.098
34736	125.042
34737	124.989
34738	125.032
34739	125.114
34740	125.202
34741	125.193
34742	125.195
34743	125.181
34744	125.342
34745	125.369
34746	125.379
34747	125.448
34748	125.426
34749	125.417
34750	125.432
34751	125.453
34752	125.315
34753	125.351
34754	125.417
34755	125.367
34756	125.343
34757	125.363
34758	125.401
34759	125.416
34760	125.466
34761	125.357
34762	125.39
34763	125.369
34764	125.327
34765	125.328
34766	125.338
34767	125.398
34768	125.409
34769	125.387
34770	125.358
34771	125.273
34772	125.335
34773	125.347
34774	125.277
34775	125.304
34776	125.299
34777	125.331
34778	125.325
34779	125.352
34780	125.338
34781	125.383
34782	125.398
34783	125.47
34784	125.548
34785	125.554
34786	125.552
34787	125.624
34788	125.673
34789	125.778
34790	125.721
34791	125.676
34792	125.658
34793	125.646
34794	125.582
34795	125.506
34796	125.68
34797	125.656
34798	125.636
34799	125.643
34800	125.703
34801	125.64
34802	125.621
34803	125.658
34804	125.677
34805	125.762
34806	125.72
34807	125.702
34808	125.727
34809	125.706
34810	125.63
34811	125.604
34812	125.643
34813	125.646
34814	125.66
34815	125.684
34816	125.68
34817	125.688
34818	125.718
34819	125.803
34820	125.835
34821	125.754
34822	125.702
34823	125.737
34824	125.731
34825	125.763
34826	125.813
34827	125.726
34828	125.701
34829	125.763
34830	125.766
34831	125.709
34832	125.717
34833	125.753
34834	125.729
34835	125.726
34836	125.747
34837	125.696
34838	125.724
34839	125.77
34840	125.729
34841	125.691
34842	125.664
34843	125.748
34844	125.766
34845	125.708
34846	125.606
34847	125.542
34848	125.587
34849	125.6
34850	125.639
34851	125.568
34852	125.607
34853	125.67
34854	125.75
34855	125.763
34856	125.779
34857	125.747
34858	125.735
34859	125.738
34860	125.689
34861	125.686
34862	125.669
34863	125.676
34864	125.674
34865	125.685
34866	125.729
34867	125.749
34868	125.777
34869	125.752
34870	125.776
34871	125.699
34872	125.714
34873	125.677
34874	125.726
34875	125.752
34876	125.811
34877	125.775
34878	125.737
34879	125.769
34880	125.72
34881	125.706
34882	125.622
34883	125.651
34884	125.571
34885	125.546
34886	125.539
34887	125.576
34888	125.497
34889	125.452
34890	125.384
34891	125.399
34892	125.303
34893	125.226
34894	125.135
34895	125.118
34896	125.11
34897	125.072
34898	125.093
34899	125.163
34900	125.192
34901	125.135
34902	125.118
34903	125.114
34904	125.094
34905	125.177
34906	125.194
34907	125.223
34908	125.237
34909	125.267
34910	125.203
34911	125.255
34912	125.241
34913	125.267
34914	125.248
34915	125.222
34916	125.186
34917	125.202
34918	125.286
34919	125.335
34920	125.324
34921	125.374
34922	125.438
34923	125.374
34924	125.44
34925	125.417
34926	125.393
34927	125.515
34928	125.502
34929	125.555
34930	125.54
34931	125.516
34932	125.522
34933	125.498
34934	125.493
34935	125.443
34936	125.367
34937	125.349
34938	125.326
34939	125.368
34940	125.433
34941	125.416
34942	125.314
34943	125.289
34944	125.269
34945	125.203
34946	125.201
34947	125.09
34948	125.094
34949	125.097
34950	125.189
34951	125.157
34952	125.159
34953	125.113
34954	125.058
34955	125.054
34956	125.025
34957	124.954
34958	125.003
34959	125
34960	125.054
34961	125.006
34962	124.974
34963	124.944
34964	124.942
34965	124.981
34966	125.017
34967	125.009
34968	124.988
34969	125.102
34970	125.191
34971	125.237
34972	125.252
34973	125.24
34974	125.254
34975	125.285
34976	125.316
34977	125.364
34978	125.396
34979	125.307
34980	125.258
34981	125.225
34982	125.181
34983	125.158
34984	125.231
34985	125.187
34986	125.173
34987	125.121
34988	125.23
34989	125.166
34990	125.264
34991	125.266
34992	125.338
34993	125.337
34994	125.352
34995	125.391
34996	125.336
34997	125.373
34998	125.4
34999	125.412
35000	125.464
35001	125.452
35002	125.424
35003	125.469
35004	125.527
35005	125.518
35006	125.506
35007	125.553
35008	125.52
35009	125.568
35010	125.602
35011	125.598
35012	125.516
35013	125.446
35014	125.393
35015	125.421
35016	125.4
35017	125.399
35018	125.43
35019	125.498
35020	125.533
35021	125.558
35022	125.625
35023	125.561
35024	125.566
35025	125.579
35026	125.588
35027	125.572
35028	125.563
35029	125.56
35030	125.513
35031	125.613
35032	125.549
35033	125.491
35034	125.431
35035	125.42
35036	125.487
35037	125.493
35038	125.454
35039	125.432
35040	125.408
35041	125.38
35042	125.419
35043	125.427
35044	125.597
35045	125.6
35046	125.606
35047	125.657
35048	125.746
35049	125.783
35050	125.795
35051	125.836
35052	125.815
35053	125.761
35054	125.76
35055	125.83
35056	125.796
35057	125.827
35058	125.804
35059	125.863
35060	125.877
35061	125.833
35062	125.877
35063	125.94
35064	125.858
35065	125.849
35066	125.836
35067	125.885
35068	125.95
35069	125.982
35070	125.94
35071	126
35072	126.013
35073	126.003
35074	126.081
35075	126.105
35076	126.132
35077	126.078
35078	126.009
35079	126.024
35080	126.015
35081	125.99
35082	126.083
35083	126.03
35084	126.052
35085	126.132
35086	126.094
35087	126.015
35088	125.996
35089	125.89
35090	125.868
35091	125.811
35092	125.693
35093	125.71
35094	125.679
35095	125.666
35096	125.64
35097	125.714
35098	125.784
35099	125.686
35100	125.641
35101	125.583
35102	125.678
35103	125.715
35104	125.751
35105	125.721
35106	125.84
35107	125.903
35108	125.853
35109	125.791
35110	125.838
35111	125.828
35112	125.803
35113	125.83
35114	125.82
35115	125.853
35116	125.864
35117	125.852
35118	125.883
35119	125.957
35120	125.962
35121	126.042
35122	126.02
35123	125.942
35124	125.95
35125	125.933
35126	125.963
35127	125.996
35128	125.969
35129	125.816
35130	125.768
35131	125.801
35132	125.774
35133	125.826
35134	125.834
35135	125.799
35136	125.744
35137	125.828
35138	125.857
35139	125.839
35140	125.773
35141	125.826
35142	125.834
35143	125.781
35144	125.763
35145	125.671
35146	125.697
35147	125.655
35148	125.678
35149	125.749
35150	125.746
35151	125.785
35152	125.726
35153	125.702
35154	125.712
35155	125.762
35156	125.718
35157	125.743
35158	125.764
35159	125.712
35160	125.707
35161	125.656
35162	125.643
35163	125.731
35164	125.794
35165	125.8
35166	125.828
35167	125.758
35168	125.736
35169	125.733
35170	125.655
35171	125.663
35172	125.61
35173	125.651
35174	125.568
35175	125.59
35176	125.62
35177	125.624
35178	125.673
35179	125.689
35180	125.651
35181	125.603
35182	125.614
35183	125.57
35184	125.59
35185	125.64
35186	125.713
35187	125.618
35188	125.66
35189	125.692
35190	125.76
35191	125.677
35192	125.681
35193	125.655
35194	125.694
35195	125.75
35196	125.717
35197	125.754
35198	125.718
35199	125.788
35200	125.781
35201	125.791
35202	125.783
35203	125.743
35204	125.655
35205	125.725
35206	125.638
35207	125.634
35208	125.627
35209	125.6
35210	125.607
35211	125.586
35212	125.551
35213	125.478
35214	125.482
35215	125.476
35216	125.516
35217	125.46
35218	125.541
35219	125.545
35220	125.5
35221	125.542
35222	125.551
35223	125.666
35224	125.65
35225	125.646
35226	125.681
35227	125.628
35228	125.629
35229	125.618
35230	125.592
35231	125.584
35232	125.467
35233	125.376
35234	125.373
35235	125.41
35236	125.382
35237	125.395
35238	125.409
35239	125.441
35240	125.436
35241	125.458
35242	125.449
35243	125.448
35244	125.471
35245	125.422
35246	125.42
35247	125.432
35248	125.431
35249	125.382
35250	125.373
35251	125.412
35252	125.514
35253	125.528
35254	125.491
35255	125.486
35256	125.604
35257	125.691
35258	125.648
35259	125.609
35260	125.672
35261	125.662
35262	125.687
35263	125.681
35264	125.608
35265	125.693
35266	125.612
35267	125.685
35268	125.636
35269	125.638
35270	125.571
35271	125.577
35272	125.617
35273	125.561
35274	125.593
35275	125.631
35276	125.598
35277	125.622
35278	125.613
35279	125.637
35280	125.673
35281	125.574
35282	125.56
35283	125.56
35284	125.558
35285	125.639
35286	125.593
35287	125.591
35288	125.626
35289	125.613
35290	125.661
35291	125.687
35292	125.698
35293	125.778
35294	125.746
35295	125.727
35296	125.657
35297	125.79
35298	125.784
35299	125.768
35300	125.715
35301	125.796
35302	125.76
35303	125.722
35304	125.721
35305	125.696
35306	125.778
35307	125.798
35308	125.783
35309	125.785
35310	125.874
35311	125.898
35312	125.894
35313	125.845
35314	125.843
35315	125.948
35316	125.994
35317	126.009
35318	126.023
35319	126.035
35320	126.082
35321	126.073
35322	126.111
35323	126.097
35324	126.054
35325	126.076
35326	126.076
35327	126.083
35328	126.051
35329	126.067
35330	126.122
35331	126.135
35332	126.183
35333	126.213
35334	126.183
35335	126.203
35336	126.168
35337	126.139
35338	126.109
35339	126.131
35340	126.094
35341	126.13
35342	126.136
35343	126.213
35344	126.161
35345	126.09
35346	126.103
35347	126.076
35348	126.098
35349	126.168
35350	126.091
35351	126.12
35352	126.14
35353	126.147
35354	126.11
35355	126.113
35356	126.202
35357	126.055
35358	125.995
35359	125.954
35360	125.892
35361	125.851
35362	125.862
35363	125.861
35364	125.949
35365	125.99
35366	126.003
35367	125.938
35368	125.912
35369	125.866
35370	125.864
35371	125.931
35372	125.914
35373	125.886
35374	125.834
35375	125.93
35376	125.97
35377	126.111
35378	126.221
35379	126.187
35380	126.185
35381	126.157
35382	126.063
35383	126.07
35384	126.039
35385	126.072
35386	126.048
35387	126.081
35388	126.047
35389	126.017
35390	125.918
35391	125.858
35392	125.853
35393	125.88
35394	125.907
35395	125.956
35396	125.964
35397	126.016
35398	125.976
35399	126.037
35400	126.083
35401	126.137
35402	126.095
35403	126.185
35404	126.223
35405	126.2
35406	126.233
35407	126.241
35408	126.238
35409	126.141
35410	126.172
35411	126.209
35412	126.259
35413	126.248
35414	126.219
35415	126.287
35416	126.322
35417	126.242
35418	126.314
35419	126.282
35420	126.284
35421	126.362
35422	126.387
35423	126.422
35424	126.373
35425	126.351
35426	126.309
35427	126.293
35428	126.231
35429	126.281
35430	126.188
35431	126.213
35432	126.225
35433	126.194
35434	126.202
35435	126.179
35436	126.22
35437	126.264
35438	126.249
35439	126.31
35440	126.252
35441	126.295
35442	126.27
35443	126.37
35444	126.366
35445	126.377
35446	126.376
35447	126.351
35448	126.358
35449	126.378
35450	126.403
35451	126.353
35452	126.295
35453	126.371
35454	126.404
35455	126.388
35456	126.426
35457	126.424
35458	126.421
35459	126.332
35460	126.323
35461	126.258
35462	126.331
35463	126.388
35464	126.41
35465	126.462
35466	126.402
35467	126.409
35468	126.353
35469	126.349
35470	126.302
35471	126.297
35472	126.284
35473	126.208
35474	126.267
35475	126.29
35476	126.22
35477	126.157
35478	126.232
35479	126.19
35480	126.181
35481	126.325
35482	126.354
35483	126.452
35484	126.438
35485	126.432
35486	126.443
35487	126.408
35488	126.392
35489	126.463
35490	126.549
35491	126.471
35492	126.443
35493	126.425
35494	126.395
35495	126.387
35496	126.399
35497	126.425
35498	126.454
35499	126.563
35500	126.689
35501	126.655
35502	126.703
35503	126.737
35504	126.713
35505	126.78
35506	126.741
35507	126.732
35508	126.741
35509	126.662
35510	126.726
35511	126.779
35512	126.939
35513	126.929
35514	126.956
35515	126.992
35516	127.08
35517	127.053
35518	127.076
35519	127.085
35520	127.088
35521	127.109
35522	127.084
35523	127.082
35524	127.005
35525	126.945
35526	126.864
35527	126.892
35528	126.862
35529	126.892
35530	126.838
35531	126.863
35532	126.882
35533	126.9
35534	126.954
35535	126.95
35536	127.046
35537	127.057
35538	127.083
35539	127.023
35540	127.029
35541	127.075
35542	127.17
35543	127.244
35544	127.209
35545	127.264
35546	127.29
35547	127.308
35548	127.213
35549	127.204
35550	127.194
35551	127.189
35552	127.248
35553	127.222
35554	127.259
35555	127.298
35556	127.339
35557	127.297
35558	127.263
35559	127.278
35560	127.278
35561	127.307
35562	127.356
35563	127.41
35564	127.452
35565	127.382
35566	127.459
35567	127.482
35568	127.576
35569	127.634
35570	127.574
35571	127.51
35572	127.468
35573	127.45
35574	127.508
35575	127.417
35576	127.481
35577	127.381
35578	127.352
35579	127.36
35580	127.4
35581	127.444
35582	127.381
35583	127.328
35584	127.293
35585	127.213
35586	127.274
35587	127.124
35588	127.175
35589	127.302
35590	127.379
35591	127.402
35592	127.425
35593	127.485
35594	127.451
35595	127.482
35596	127.45
35597	127.405
35598	127.295
35599	127.343
35600	127.41
35601	127.451
35602	127.517
35603	127.565
35604	127.637
35605	127.598
35606	127.606
35607	127.568
35608	127.579
35609	127.514
35610	127.571
35611	127.552
35612	127.573
35613	127.59
35614	127.652
35615	127.639
35616	127.493
35617	127.481
35618	127.472
35619	127.489
35620	127.571
35621	127.543
35622	127.588
35623	127.601
35624	127.627
35625	127.625
35626	127.571
35627	127.573
35628	127.622
35629	127.677
35630	127.759
35631	127.781
35632	127.849
35633	127.803
35634	127.808
35635	127.832
35636	127.796
35637	127.785
35638	127.783
35639	127.775
35640	127.764
35641	127.804
35642	127.852
35643	127.863
35644	127.855
35645	127.903
35646	127.953
35647	127.895
35648	128.004
35649	127.954
35650	127.913
35651	127.956
35652	127.936
35653	127.936
35654	127.944
35655	128.035
35656	128.043
35657	128.054
35658	128.044
35659	128.09
35660	127.975
35661	127.963
35662	128.008
35663	128.029
35664	128.055
35665	128.077
35666	128.061
35667	128.108
35668	128.105
35669	128.185
35670	128.185
35671	128.241
35672	128.293
35673	128.339
35674	128.296
35675	128.266
35676	128.345
35677	128.296
35678	128.251
35679	128.241
35680	128.291
35681	128.316
35682	128.38
35683	128.343
35684	128.367
35685	128.323
35686	128.349
35687	128.341
35688	128.298
35689	128.271
35690	128.246
35691	128.272
35692	128.265
35693	128.215
35694	128.299
35695	128.38
35696	128.389
35697	128.42
35698	128.391
35699	128.431
35700	128.456
35701	128.53
35702	128.508
35703	128.457
35704	128.465
35705	128.414
35706	128.402
35707	128.398
35708	128.456
35709	128.536
35710	128.471
35711	128.456
35712	128.514
35713	128.513
35714	128.551
35715	128.466
35716	128.421
